156275.149359419,27111.6127482743,-186748.623531964,-705.224760873607
-3731.61348535997,60710.7384522171,171773.551514386,-881.738770351845
122329.403766744,-3554.5006768876,169992.900533167,-811.348555585436
-123646.93329671,159632.735096873,182147.906111023,-615.671952368276
106959.493984055,-166019.113653994,91505.6318370687,-776.727506708836
-44486.2660437716,-173364.950819358,114743.85824142,-771.568151622428
158731.602905752,-35588.6051265575,4632.89735213382,-1224.90084673962
70448.0324021324,187636.78338179,25010.8613559624,-820.1797627462
131358.779332318,112288.412356145,73917.5056574111,-926.806417602216
-155964.460906731,91607.1554731979,-163041.361860923,-700.433390074365
-88309.0661774396,106260.246403467,149031.586815778,-813.088839400038
107054.466278987,102632.321545128,177175.152087882,-726.630695056527
-113577.361573436,137308.126818068,-161362.305359234,-698.465177310659
-186375.14873129,108062.739980733,138353.002088571,-669.069356959224
-25379.2409030776,191464.371492628,163758.245942409,-651.724573442454
174745.484163453,-155456.222978457,-195463.543776096,-562.965264001448
-194217.301153483,160449.580068147,144224.845889866,-586.132142176305
-69885.8045121215,-179269.316438397,175637.406140974,-637.396836976647
-56178.7820376171,-96762.1526860662,-45941.8597176267,-1325.09354245034
-189264.548415098,-185213.51147653,59720.8197829559,-629.391165096738
167.676903088548,189752.529213481,105141.391900938,-753.614442589134
130805.963032004,90570.3916088119,30274.3925532727,-1125.14459540797
-96407.0317914803,-140814.067845696,52767.6594848934,-934.542914848482
-181645.997345092,-140842.177051361,-88718.3984451604,-699.18048804312
-101411.358360816,81929.6396426753,135934.569119924,-884.52645340386
-146119.188549452,123441.007472043,72077.5857792207,-841.432464173373
-68236.1235532141,-169435.422333639,52648.9513398652,-864.361104172913
63798.4990268899,-35663.862786947,133386.792608307,-1071.33757559208
-194798.350293109,-142803.778364342,-91925.8145541759,-667.082561818582
87227.1426709302,119568.048212245,-39679.7055310892,-1106.38428267579
-43552.4751460943,172099.265255218,21701.8369654615,-905.034615938643
-186597.896134998,-198112.208849276,-22453.8572669521,-625.592353640081
-37593.8389997326,60016.2325690854,-163846.351188556,-910.225735926998
86523.0547204716,71412.9844209961,97752.5239948294,-1132.12485019305
168534.565912741,-98550.8632842845,-186953.820278839,-638.212626389102
193606.297301795,137272.365148355,-28102.9826267915,-739.753606227357
193368.349129359,-82416.4903144633,-185095.088210391,-619.699249325388
158522.437194424,-189255.846338958,190319.101214444,-545.171224618172
146281.28384516,-162677.134841281,8935.96320523572,-794.002398915033
120384.388886967,119153.988916999,163851.991439126,-716.408158571487
-19793.0151663915,-66038.1682489254,166969.499378974,-890.524109856638
